word,meaning,status,lessonNumber,tags,partOfSpeech,audioWordFilename,audioMeaningFilename,pinyin,source,notes,seenCount,correctCount,wrongCount,listenedSeconds,lastReviewedAt
酒,alcohol; wine,known,30,general conversation;clip-pack;LMS 1000,,audio/words/酒.mp3,audio/meanings/alcohol;-wine.mp3,jiǔ,LMS 1000,Existing Known.txt entry.,0,0,0,0,
钓鱼,to fish,known,30,existing known;clip-pack;LMS 1000,,audio/words/钓鱼.mp3,audio/meanings/to-fish.mp3,diào yú,LMS 1000,Existing Known.txt entry.,0,0,0,0,
长生,long life; immortality,known,30,existing known;clip-pack;LMS 1000,,audio/words/长生.mp3,audio/meanings/long-life;-immortality.mp3,cháng shēng,LMS 1000,Existing Known.txt entry.,0,0,0,0,
闭,to close,known,31,general conversation;clip-pack;LMS 1000,,audio/words/闭.mp3,audio/meanings/to-close.mp3,bì,LMS 1000,Existing Known.txt entry.,0,0,0,0,
开门,to open the door,known,31,general conversation;clip-pack;LMS 1000,,audio/words/开门.mp3,audio/meanings/to-open-the-door.mp3,kāi mén,LMS 1000,Existing Known.txt entry.,0,0,0,0,
关于,about; regarding,known,31,general conversation;clip-pack;LMS 1000,,audio/words/关于.mp3,audio/meanings/about;-regarding.mp3,guān yú,LMS 1000,Existing Known.txt entry.,0,0,0,0,
离开,leave; depart,known,31,general conversation;clip-pack;LMS 1000,,audio/words/离开.mp3,audio/meanings/leave;-depart.mp3,lí kāi,LMS 1000,Existing Known.txt entry.,0,0,0,0,
云,cloud,known,31,existing known;clip-pack;LMS 1000,,audio/words/云.mp3,audio/meanings/cloud.mp3,yún,LMS 1000,Existing Known.txt entry.,0,0,0,0,
雷电,thunder and lightning,known,32,existing known;clip-pack;LMS 1000,,audio/words/雷电.mp3,audio/meanings/thunder-and-lightning.mp3,léi diàn,LMS 1000,Existing Known.txt entry.,0,0,0,0,
需要,to need,known,32,general conversation;clip-pack;LMS 1000,,audio/words/需要.mp3,audio/meanings/to-need.mp3,xū yào,LMS 1000,Existing Known.txt entry.,0,0,0,0,
头,head; top,known,32,general conversation;clip-pack;LMS 1000,,audio/words/头.mp3,audio/meanings/head;-top.mp3,tóu,LMS 1000,Existing Known.txt entry.,0,0,0,0,
风,wind,known,32,general conversation;clip-pack;LMS 1000,,audio/words/风.mp3,audio/meanings/wind.mp3,fēng,LMS 1000,Existing Known.txt entry.,0,0,0,0,
飞过,to fly over; to fly past,known,32,existing known;clip-pack;LMS 1000,,audio/words/飞过.mp3,audio/meanings/to-fly-over;-to-fly-past.mp3,fēi guò,LMS 1000,Existing Known.txt entry.,0,0,0,0,
马上,immediately,known,33,general conversation;clip-pack;LMS 1000,,audio/words/马上.mp3,audio/meanings/immediately.mp3,mǎ shàng,LMS 1000,Existing Known.txt entry.,0,0,0,0,
鸟,bird,known,33,general conversation;clip-pack;LMS 1000,,audio/words/鸟.mp3,audio/meanings/bird.mp3,niǎo,LMS 1000,Existing Known.txt entry.,0,0,0,0,
有一天,one day,known,33,existing known;clip-pack;LMS 1000,,audio/words/有一天.mp3,audio/meanings/one-day.mp3,yǒu yì tiān,LMS 1000,Existing Known.txt entry.,0,0,0,0,
亲爱的,dear; beloved,known,33,existing known;clip-pack;LMS 1000,,audio/words/亲爱的.mp3,audio/meanings/dear;-beloved.mp3,qīn ài de,LMS 1000,Existing Known.txt entry.,0,0,0,0,
很多,many; a lot,known,33,general conversation;clip-pack;LMS 1000,,audio/words/很多.mp3,,hěn duō,LMS 1000,Existing Known.txt entry.,0,0,0,0,
看到,to see,known,34,general conversation;clip-pack;LMS 1000,,audio/words/看到.mp3,audio/meanings/to-see.mp3,kàn dào,LMS 1000,Existing Known.txt entry.,0,0,0,0,
只有,only,known,34,general conversation;clip-pack;LMS 1000,,audio/words/只有.mp3,audio/meanings/only.mp3,zhǐ yǒu,LMS 1000,Existing Known.txt entry.,0,0,0,0,
是的,yes; that's right,known,34,general conversation;clip-pack;LMS 1000,,audio/words/是的.mp3,audio/meanings/yes;-that's-right.mp3,shì de,LMS 1000,Existing Known.txt entry.,0,0,0,0,
住在,to live in,known,34,existing known;clip-pack;LMS 1000,,audio/words/住在.mp3,,zhù zài,LMS 1000,Existing Known.txt entry.,0,0,0,0,
一开始,at first; from the beginning,known,34,existing known;clip-pack;LMS 1000,,audio/words/一开始.mp3,,yì kāi shǐ,LMS 1000,Existing Known.txt entry.,0,0,0,0,
流向,to flow toward,known,35,existing known;clip-pack;LMS 1000,,audio/words/流向.mp3,audio/meanings/to-flow-toward.mp3,liú xiàng,LMS 1000,Existing Known.txt entry.,0,0,0,0,
的时侯,when; at the time of,known,35,existing known;clip-pack;LMS 1000,,audio/words/的时侯.mp3,audio/meanings/when;-at-the-time-of.mp3,de shí hòu,LMS 1000,Existing Known.txt entry.,0,0,0,0,
等着,waiting; to wait,known,35,existing known;clip-pack;LMS 1000,,audio/words/等着.mp3,,děng zhe,LMS 1000,Existing Known.txt entry.,0,0,0,0,
海中,in the sea,known,35,existing known;clip-pack;LMS 1000,,audio/words/海中.mp3,audio/meanings/in-the-sea.mp3,hǎi zhōng,LMS 1000,Existing Known.txt entry.,0,0,0,0,
看着,looking at; watching,known,35,existing known;clip-pack;LMS 1000,,audio/words/看着.mp3,,kàn zhe,LMS 1000,Existing Known.txt entry.,0,0,0,0,
哭着,crying; while crying,known,36,existing known;clip-pack;LMS 1000,,audio/words/哭着.mp3,audio/meanings/crying;-while-crying.mp3,kū zhe,LMS 1000,Existing Known.txt entry.,0,0,0,0,
学着,learning; trying to learn,known,36,existing known;clip-pack;LMS 1000,,audio/words/学着.mp3,audio/meanings/learning;-trying-to-learn.mp3,xué zhe,LMS 1000,Existing Known.txt entry.,0,0,0,0,
笑着,smiling; laughing,known,36,existing known;clip-pack;LMS 1000,,audio/words/笑着.mp3,,xiào zhe,LMS 1000,Existing Known.txt entry.,0,0,0,0,
弯刀,curved blade; scimitar,known,36,existing known;clip-pack;LMS 1000,,audio/words/弯刀.mp3,audio/meanings/curved-blade;-scimitar.mp3,wān dāo,LMS 1000,Existing Known.txt entry.,0,0,0,0,
说过,have said; said before,known,36,existing known;clip-pack;LMS 1000,,audio/words/说过.mp3,audio/meanings/have-said;-said-before.mp3,shuō guo,LMS 1000,Existing Known.txt entry.,0,0,0,0,
吧,suggestion particle,known,37,general conversation;clip-pack;LMS 1000,,audio/words/吧.mp3,audio/meanings/suggestion-particle.mp3,ba,LMS 1000,Existing Known.txt entry.,0,0,0,0,
一,one; single,known,37,general conversation;clip-pack;LMS 1000,,audio/words/一.mp3,,yī,LMS 1000,Existing Known.txt entry.,0,0,0,0,
一下,a bit; a little,known,37,general conversation;clip-pack;LMS 1000,,audio/words/一下.mp3,,yí xià,LMS 1000,Existing Known.txt entry.,0,0,0,0,
一些,some; a few,known,37,general conversation;clip-pack;LMS 1000,,audio/words/一些.mp3,audio/meanings/some;-a-few.mp3,yì xiē,LMS 1000,Existing Known.txt entry.,0,0,0,0,
一定,definitely; certainly,known,37,general conversation;clip-pack;LMS 1000,,audio/words/一定.mp3,audio/meanings/definitely;-certainly.mp3,yí dìng,LMS 1000,Existing Known.txt entry.,0,0,0,0,
一会儿,a moment,known,38,general conversation;clip-pack;LMS 1000,,audio/words/一会儿.mp3,audio/meanings/a-moment.mp3,yí huì er,LMS 1000,Existing Known.txt entry.,0,0,0,0,
一起,together,known,38,general conversation;clip-pack;LMS 1000,,audio/words/一起.mp3,audio/meanings/together.mp3,yì qǐ,LMS 1000,Existing Known.txt entry.,0,0,0,0,
一点儿,a little bit,known,38,existing known;clip-pack;LMS 1000,,audio/words/一点儿.mp3,audio/meanings/a-little-bit.mp3,yì diǎn er,LMS 1000,Existing Known.txt entry.,0,0,0,0,
七,seven,known,38,general conversation;clip-pack;LMS 1000,,audio/words/七.mp3,audio/meanings/seven.mp3,qī,LMS 1000,Existing Known.txt entry.,0,0,0,0,
三,three,known,38,general conversation;clip-pack;LMS 1000,,audio/words/三.mp3,audio/meanings/three.mp3,sān,LMS 1000,Existing Known.txt entry.,0,0,0,0,
上,up,known,39,general conversation;clip-pack;LMS 1000,,audio/words/上.mp3,audio/meanings/up.mp3,shàng,LMS 1000,Existing Known.txt entry.,0,0,0,0,
上去,to go up,known,39,general conversation;clip-pack;LMS 1000,,audio/words/上去.mp3,audio/meanings/to-go-up.mp3,shàng qù,LMS 1000,Existing Known.txt entry.,0,0,0,0,
下,down; below,known,39,general conversation;clip-pack;LMS 1000,,audio/words/下.mp3,audio/meanings/down;-below.mp3,xià,LMS 1000,Existing Known.txt entry.,0,0,0,0,
不,not,known,39,general conversation;clip-pack;LMS 1000,,audio/words/不.mp3,audio/meanings/not.mp3,bù,LMS 1000,Existing Known.txt entry.,0,0,0,0,
中国,China,known,39,general conversation;clip-pack;LMS 1000,,audio/words/中国.mp3,audio/meanings/China.mp3,zhōng guó,LMS 1000,Existing Known.txt entry.,0,0,0,0,
九,nine,known,40,general conversation;clip-pack;LMS 1000,,audio/words/九.mp3,audio/meanings/nine.mp3,jiǔ,LMS 1000,Existing Known.txt entry.,0,0,0,0,
也,also; too,known,40,general conversation;clip-pack;LMS 1000,,audio/words/也.mp3,audio/meanings/also;-too.mp3,yě,LMS 1000,Existing Known.txt entry.,0,0,0,0,
了,completed-action particle,known,40,general conversation;clip-pack;LMS 1000,,audio/words/了.mp3,,le,LMS 1000,Existing Known.txt entry.,0,0,0,0,
事情,affair; matter,known,40,general conversation;clip-pack;LMS 1000,,audio/words/事情.mp3,,shì qíng,LMS 1000,Existing Known.txt entry.,0,0,0,0,
二,two,known,40,general conversation;clip-pack;LMS 1000,,audio/words/二.mp3,audio/meanings/two.mp3,èr,LMS 1000,Existing Known.txt entry.,0,0,0,0,
人,person; people,known,41,general conversation;clip-pack;LMS 1000,,audio/words/人.mp3,audio/meanings/person;-people.mp3,rén,LMS 1000,Existing Known.txt entry.,0,0,0,0,
什么,what,known,41,general conversation;clip-pack;LMS 1000,,audio/words/什么.mp3,audio/meanings/what.mp3,shén me,LMS 1000,Existing Known.txt entry.,0,0,0,0,
今天,today,known,41,general conversation;clip-pack;LMS 1000,,audio/words/今天.mp3,audio/meanings/today.mp3,jīn tiān,LMS 1000,Existing Known.txt entry.,0,0,0,0,
他,he,known,41,general conversation;clip-pack;LMS 1000,,audio/words/他.mp3,audio/meanings/he.mp3,tā,LMS 1000,Existing Known.txt entry.,0,0,0,0,
以前,before; previously,known,41,narrative glue;clip-pack;LMS 1000,,audio/words/以前.mp3,audio/meanings/before;-previously.mp3,yǐ qián,LMS 1000,Existing Known.txt entry.,0,0,0,0,
以后,after; later,known,42,narrative glue;clip-pack;LMS 1000,,audio/words/以后.mp3,audio/meanings/after;-later.mp3,yǐ hòu,LMS 1000,Existing Known.txt entry.,0,0,0,0,
住,to live,known,42,general conversation;clip-pack;LMS 1000,,audio/words/住.mp3,audio/meanings/to-live.mp3,zhù,LMS 1000,Existing Known.txt entry.,0,0,0,0,
你,you,known,42,general conversation;clip-pack;LMS 1000,,audio/words/你.mp3,audio/meanings/you.mp3,nǐ,LMS 1000,Existing Known.txt entry.,0,0,0,0,
来,to come,known,42,general conversation;clip-pack;LMS 1000,,audio/words/来.mp3,audio/meanings/to-come.mp3,lái,LMS 1000,Existing Known.txt entry.,0,0,0,0,
个,general measure word,known,42,general conversation;clip-pack;LMS 1000,,audio/words/个.mp3,audio/meanings/general-measure-word.mp3,gè,LMS 1000,Existing Known.txt entry.,0,0,0,0,
做,to do,known,43,general conversation;clip-pack;LMS 1000,,audio/words/做.mp3,audio/meanings/to-do.mp3,zuò,LMS 1000,Existing Known.txt entry.,0,0,0,0,
像,to be like,known,43,general conversation;clip-pack;LMS 1000,,audio/words/像.mp3,audio/meanings/to-be-like.mp3,xiàng,LMS 1000,Existing Known.txt entry.,0,0,0,0,
先,first; before,known,43,narrative glue;clip-pack;LMS 1000,,audio/words/先.mp3,audio/meanings/first;-before.mp3,xiān,LMS 1000,Existing Known.txt entry.,0,0,0,0,
两,two,known,43,general conversation;clip-pack;LMS 1000,,audio/words/两.mp3,audio/meanings/two.mp3,liǎng,LMS 1000,Existing Known.txt entry.,0,0,0,0,
八,eight,known,43,general conversation;clip-pack;LMS 1000,,audio/words/八.mp3,audio/meanings/eight.mp3,bā,LMS 1000,Existing Known.txt entry.,0,0,0,0,
六,six,known,44,general conversation;clip-pack;LMS 1000,,audio/words/六.mp3,audio/meanings/six.mp3,liù,LMS 1000,Existing Known.txt entry.,0,0,0,0,
再,again; then,known,44,general conversation;clip-pack;LMS 1000,,audio/words/再.mp3,audio/meanings/again;-then.mp3,zài,LMS 1000,Existing Known.txt entry.,0,0,0,0,
出来,to come out,known,44,general conversation;clip-pack;LMS 1000,,audio/words/出来.mp3,audio/meanings/to-come-out.mp3,chū lái,LMS 1000,Existing Known.txt entry.,0,0,0,0,
别,don't; other,known,44,general conversation;clip-pack;LMS 1000,,audio/words/别.mp3,audio/meanings/don't;-other.mp3,bié,LMS 1000,Existing Known.txt entry.,0,0,0,0,
到,to arrive,known,44,general conversation;clip-pack;LMS 1000,,audio/words/到.mp3,audio/meanings/to-arrive.mp3,dào,LMS 1000,Existing Known.txt entry.,0,0,0,0,
刚,just now,known,45,general conversation;clip-pack;LMS 1000,,audio/words/刚.mp3,audio/meanings/just-now.mp3,gāng,LMS 1000,Existing Known.txt entry.,0,0,0,0,
十,ten,known,45,general conversation;clip-pack;LMS 1000,,audio/words/十.mp3,audio/meanings/ten.mp3,shí,LMS 1000,Existing Known.txt entry.,0,0,0,0,
千,thousand,known,45,general conversation;clip-pack;LMS 1000,,audio/words/千.mp3,audio/meanings/thousand.mp3,qiān,LMS 1000,Existing Known.txt entry.,0,0,0,0,
去,to go,known,45,general conversation;clip-pack;LMS 1000,,audio/words/去.mp3,audio/meanings/to-go.mp3,qù,LMS 1000,Existing Known.txt entry.,0,0,0,0,
又,again; also,known,45,general conversation;clip-pack;LMS 1000,,audio/words/又.mp3,audio/meanings/again;-also.mp3,yòu,LMS 1000,Existing Known.txt entry.,0,0,0,0,
只,only; just,known,46,general conversation;clip-pack;LMS 1000,,audio/words/只.mp3,audio/meanings/only;-just.mp3,zhǐ,LMS 1000,Existing Known.txt entry.,0,0,0,0,
叫,to call,known,46,social/conversation;clip-pack;LMS 1000,,audio/words/叫.mp3,audio/meanings/to-call.mp3,jiào,LMS 1000,Existing Known.txt entry.,0,0,0,0,
可以,can; may,known,46,general conversation;clip-pack;LMS 1000,,audio/words/可以.mp3,audio/meanings/can;-may.mp3,kě yǐ,LMS 1000,Existing Known.txt entry.,0,0,0,0,
可能,maybe; possible,known,46,general conversation;clip-pack;LMS 1000,,audio/words/可能.mp3,audio/meanings/maybe;-possible.mp3,kě néng,LMS 1000,Existing Known.txt entry.,0,0,0,0,
吃,to eat,known,46,general conversation;clip-pack;LMS 1000,,audio/words/吃.mp3,audio/meanings/to-eat.mp3,chī,LMS 1000,Existing Known.txt entry.,0,0,0,0,
名字,name,known,47,general conversation;clip-pack;LMS 1000,,audio/words/名字.mp3,,míng zì,LMS 1000,Existing Known.txt entry.,0,0,0,0,
告诉,to tell,known,47,social/conversation;clip-pack;LMS 1000,,audio/words/告诉.mp3,audio/meanings/to-tell.mp3,gào sù,LMS 1000,Existing Known.txt entry.,0,0,0,0,
呢,question particle,known,47,general conversation;clip-pack;LMS 1000,,audio/words/呢.mp3,audio/meanings/question-particle.mp3,ne,LMS 1000,Existing Known.txt entry.,0,0,0,0,
唱歌,to sing,known,47,general conversation;clip-pack;LMS 1000,,audio/words/唱歌.mp3,audio/meanings/to-sing.mp3,chàng gē,LMS 1000,Existing Known.txt entry.,0,0,0,0,
问,to depart,known,47,social/conversation;clip-pack;LMS 1000,,audio/words/问.mp3,audio/meanings/to-depart.mp3,wèn,LMS 1000,Existing Known.txt entry.,0,0,0,0,
喜欢,to like,known,48,emotion/internal arc;clip-pack;LMS 1000,,audio/words/喜欢.mp3,audio/meanings/to-like.mp3,xǐ huan,LMS 1000,Existing Known.txt entry.,0,0,0,0,
吗,question particle,known,48,general conversation;clip-pack;LMS 1000,,audio/words/吗.mp3,audio/meanings/question-particle.mp3,ma,LMS 1000,Existing Known.txt entry.,0,0,0,0,
四,four,known,48,general conversation;clip-pack;LMS 1000,,audio/words/四.mp3,audio/meanings/four.mp3,sì,LMS 1000,Existing Known.txt entry.,0,0,0,0,
回,to return,known,48,general conversation;clip-pack;LMS 1000,,audio/words/回.mp3,audio/meanings/to-return.mp3,huí,LMS 1000,Existing Known.txt entry.,0,0,0,0,
回来,to come back,known,48,general conversation;clip-pack;LMS 1000,,audio/words/回来.mp3,audio/meanings/to-come-back.mp3,huí lái,LMS 1000,Existing Known.txt entry.,0,0,0,0,
回答,to answer,known,49,social/conversation;clip-pack;LMS 1000,,audio/words/回答.mp3,audio/meanings/to-answer.mp3,huí dá,LMS 1000,Existing Known.txt entry.,0,0,0,0,
因为,because,known,49,narrative glue;clip-pack;LMS 1000,,audio/words/因为.mp3,audio/meanings/because.mp3,yīn wèi,LMS 1000,Existing Known.txt entry.,0,0,0,0,
国家,country; nation,known,49,general conversation;clip-pack;LMS 1000,,audio/words/国家.mp3,audio/meanings/country;-nation.mp3,guó jiā,LMS 1000,Existing Known.txt entry.,0,0,0,0,
在,at,known,49,general conversation;clip-pack;LMS 1000,,audio/words/在.mp3,audio/meanings/at.mp3,zài,LMS 1000,Existing Known.txt entry.,0,0,0,0,
坐,to sit,known,49,general conversation;clip-pack;LMS 1000,,audio/words/坐.mp3,audio/meanings/to-sit.mp3,zuò,LMS 1000,Existing Known.txt entry.,0,0,0,0,
块,piece; lump,known,50,general conversation;clip-pack;LMS 1000,,audio/words/块.mp3,audio/meanings/piece;-lump.mp3,kuài,LMS 1000,Existing Known.txt entry.,0,0,0,0,
外面,outside; exterior,known,50,general conversation;clip-pack;LMS 1000,,audio/words/外面.mp3,audio/meanings/outside;-exterior.mp3,wài miàn,LMS 1000,Existing Known.txt entry.,0,0,0,0,
多,many; much,known,50,general conversation;clip-pack;LMS 1000,,audio/words/多.mp3,audio/meanings/many;-much.mp3,duō,LMS 1000,Existing Known.txt entry.,0,0,0,0,
大,big; large,known,50,general conversation;clip-pack;LMS 1000,,audio/words/大.mp3,audio/meanings/big;-large.mp3,dà,LMS 1000,Existing Known.txt entry.,0,0,0,0,
大家,everyone; everybody,known,50,general conversation;clip-pack;LMS 1000,,audio/words/大家.mp3,audio/meanings/everyone;-everybody.mp3,dà jiā,LMS 1000,Existing Known.txt entry.,0,0,0,0,
天,day; sky,known,51,general conversation;clip-pack;LMS 1000,,audio/words/天.mp3,audio/meanings/day;-sky.mp3,tiān,LMS 1000,Existing Known.txt entry.,0,0,0,0,
天气,weather,known,51,general conversation;clip-pack;LMS 1000,,audio/words/天气.mp3,audio/meanings/weather.mp3,tiān qì,LMS 1000,Existing Known.txt entry.,0,0,0,0,
太,too; extremely,known,51,general conversation;clip-pack;LMS 1000,,audio/words/太.mp3,audio/meanings/too;-extremely.mp3,tài,LMS 1000,Existing Known.txt entry.,0,0,0,0,
她,she,known,51,general conversation;clip-pack;LMS 1000,,audio/words/她.mp3,audio/meanings/she.mp3,tā,LMS 1000,Existing Known.txt entry.,0,0,0,0,
好,good,known,51,general conversation;clip-pack;LMS 1000,,audio/words/好.mp3,audio/meanings/good.mp3,hǎo,LMS 1000,Existing Known.txt entry.,0,0,0,0,
如果,if,known,52,narrative glue;clip-pack;LMS 1000,,audio/words/如果.mp3,audio/meanings/if.mp3,rú guǒ,LMS 1000,Existing Known.txt entry.,0,0,0,0,
姓,surname; to be surnamed,known,52,general conversation;clip-pack;LMS 1000,,audio/words/姓.mp3,audio/meanings/surname;-to-be-surnamed.mp3,xìng,LMS 1000,Existing Known.txt entry.,0,0,0,0,
妈妈,mom; mother,known,52,general conversation;clip-pack;LMS 1000,,audio/words/妈妈.mp3,audio/meanings/mom;-mother.mp3,mā ma,LMS 1000,Existing Known.txt entry.,0,0,0,0,
字,character; word,known,52,general conversation;clip-pack;LMS 1000,,audio/words/字.mp3,audio/meanings/character;-word.mp3,zì,LMS 1000,Existing Known.txt entry.,0,0,0,0,
孩子,child; children,known,52,general conversation;clip-pack;LMS 1000,,audio/words/孩子.mp3,audio/meanings/child;-children.mp3,hái zi,LMS 1000,Existing Known.txt entry.,0,0,0,0,
学校,school,known,53,general conversation;clip-pack;LMS 1000,,audio/words/学校.mp3,audio/meanings/school.mp3,xué xiào,LMS 1000,Existing Known.txt entry.,0,0,0,0,
学生,student,known,53,general conversation;clip-pack;LMS 1000,,audio/words/学生.mp3,audio/meanings/student.mp3,xué shēng,LMS 1000,Existing Known.txt entry.,0,0,0,0,
学习,to study,known,53,general conversation;clip-pack;LMS 1000,,audio/words/学习.mp3,audio/meanings/to-study.mp3,xué xí,LMS 1000,Existing Known.txt entry.,0,0,0,0,
它,it,known,53,general conversation;clip-pack;LMS 1000,,audio/words/它.mp3,audio/meanings/it.mp3,tā,LMS 1000,Existing Known.txt entry.,0,0,0,0,
